stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id
45840,"Southpark- Wheelchair Accessible",,35.153465,-80.832967,
45841,"Carowinds Employee Entrance",,35.103151,-80.945719,
45842,"Statesville Rd & Long Creek Park Dr",,35.329226,-80.843353,
45843,"Statesville Rd & Long Creek Park Dr",,35.328766,-80.843296,
45845,"Runnymede Ln & Michael Baker Pl",,35.167488,-80.836803,
45846,"West Blvd & Tryon St",,35.214353,-80.862449,
45848,"Lawyers Rd & Glenmont Dr",,35.190342,-80.701529,
45849,"Fairview Rd & Barclay Downs Dr",,35.149823,-80.834809,
45851,"Sharon Rd & Fairview Rd",,35.149602,-80.830357,
45852,"Statesville Rd & Spector Dr",,35.315361,-80.840296,
45854,"Statesville Rd & Metroment Pkwy",,35.352775,-80.840757,
45856,"Mallard Creek Church & Alexander Pointe",,35.323082,-80.736073,
45862,"Huntersville Gateway Park & Ride",,35.413750,-80.857073,
45863,"Wal-Mart @ Ashley & Wilkinson",,35.226569,-80.891602,
45864,"Briar Creek Rd & Commonwealth Ave",,35.210199,-80.794173,
45867,"Idlewild Rd & Cresthill Dr",,35.180324,-80.724964,
45868,"Equitable Pl & Grier Rd",,35.266286,-80.741067,
45869,"Grier Rd & WT Harris Blvd",,35.266441,-80.730633,
45872,"Equitable Pl & Grier Rd",,35.266581,-80.741006,
45874,"Albemarle Rd & Circumferential Rd",,35.211363,-80.693041,
45880,"Albemarle Rd & Faulconbridge Rd",,35.209752,-80.703080,
45890,"Albemarle Rd & Nathanael Greene Ln",,35.209460,-80.703295,
45901,"Oaklawn Ave & Rush Wind Dr",,35.248138,-80.844740,
45904,"Statesville Ave & Carmine St",,35.268077,-80.837598,
45905,"Statesville Ave & Carmine St",,35.268108,-80.837368,
45906,"Gilbert St & Beatties Ford Rd",,35.268276,-80.852682,
45907,"Gilbert St & Beatties Ford Rd",,35.268312,-80.852659,
45908,"WT Harris Blvd & Hickory Grove Rd",,35.222150,-80.724350,
45909,"WT Harris Blvd & Hickory Grove Rd",,35.222068,-80.724446,
45910,"Marvin Rd & Billingsley Rd",,35.192111,-80.799111,
45911,"Oaklawn Ave & Ethel Guest Ln",,35.246233,-80.839002,
45912,"Oaklawn Ave & Ethel Guest Ln",,35.246330,-80.838950,
45913,"Grier Rd & Nicolet Glen Dr",,35.272619,-80.723132,
45914,"Tryon St & 13th St",,35.233863,-80.833805,
45916,"Tuckaseegee Rd & Wilson Middle School Rd",,35.247283,-80.944430,
45921,"Mallard Creek Church Rd & Bonnie Cone Ln",,35.317691,-80.727270,
45922,"Matthews-Mint Hill Rd & Crestdale Rd",,35.117774,-80.710210,
45923,"Mallard Creek Church Rd & John Kirk",,35.315885,-80.724047,
45924,"Sam Newell Rd & Mann Dr",,35.124168,-80.717873,
45925,"Tom Hunter Rd & Hidden Forest Dr",,35.278509,-80.779643,
45927,"Mallard Creek Church Rd & University City Blvd",,35.309857,-80.718924,
45931,"Mallard Creek Church Rd & John Kirk Dr",,35.315473,-80.724088,
45932,"Sam Newell Rd & Mann Dr",,35.124111,-80.718002,
45935,"Tom Hunter Rd & Monteith Dr",,35.278777,-80.776006,
45936,"Mallard Creek Church Rd & University City Blvd",,35.309864,-80.719327,
45937,"Tryon St & Arrowhead Dr",,35.270552,-80.767550,
45945,"Tom Hunter Rd & Canterwood Dr",,35.278477,-80.769317,
45947,"Tryon St & Tom Hunter Rd",,35.276871,-80.766772,
45948,"Monroe Rd & Matthews Township Pkwy",,35.123648,-80.729251,
45949,"Tryon St & Arrowhead Dr",,35.274078,-80.767139,
45955,"Bilmark Ave & Hughes Dr",,35.271285,-80.779605,
45957,"Monroe Rd @ 10801",,35.126780,-80.730298,
45958,"Mallard Creek Church Rd & University Village Blvd",,35.313741,-80.721522,
45959,"Mallard Creek Church Rd & University Village Blvd",,35.313783,-80.721897,
45965,"Pondella Dr & Kirt Ct",,35.274522,-80.781104,
45975,"Mt Kisco Dr & Squirrel Hill Rd",,35.271751,-80.786435,
45977,"Snow White Ln & Thornwood Rd",,35.268791,-80.786966,
45979,"Cinderella Rd & Hidden Valley Rd",,35.265396,-80.788755,
45985,"Squirrel Hill Rd & Thornwood Rd",,35.270247,-80.787367,
46000,"Scaleybark Station",,35.191673,-80.875998,
46002,"Scaleybark Station",,35.191749,-80.876165,
46010,"Woodlawn Station",,35.175937,-80.879552,
46025,"Tyvola Station",,35.163319,-80.877305,
46035,"Archdale Station",,35.152474,-80.877792,
46040,"Arrowood Station",,35.134906,-80.876563,
46045,"Arrowood Station",,35.135078,-80.876549,
46050,"Sharon Road West Station",,35.119683,-80.882008,
46055,"Sharon Road West Station",,35.119811,-80.881872,
46065,"I-485 Station",,35.107763,-80.883651,
46070,"I-485 Station",,35.107286,-80.883314,
46072,"I-485 Station",,35.107299,-80.883021,
46100,"Tryon St & Arrowcreek Dr",,35.145732,-80.926748,
46101,"West Blvd & Mint St",,35.215877,-80.866087,
46102,"West Blvd & Mint St",,35.215600,-80.865183,
46103,"Tyvola Rd & Tryon St",,35.168882,-80.904443,
46104,"Tyvola Rd & Nations Ford Rd",,35.163362,-80.896660,
46105,"Tyvola Rd & Nations Ford Rd",,35.163539,-80.896728,
46106,"Tyvola Rd & Free Throw Ln",,35.162959,-80.899296,
46107,"Tyvola Rd & Tyvola Centre Dr",,35.164457,-80.903509,
46108,"Tyvola Rd & Tryon St",,35.167953,-80.903889,
46109,"Tryon St & Southampton Rd",,35.173096,-80.898838,
46110,"Tryon St & Kingman Dr",,35.175007,-80.895204,
46111,"Tryon St & Yorkmont Rd",,35.178189,-80.891560,
46112,"Sharon Rd West & Brandon Forest Dr",,35.117493,-80.859385,
46113,"Sharon Rd West & Hopeton Rd",,35.118105,-80.864686,
46114,"Sharon Rd West & Hopeton Rd",,35.118040,-80.865327,
46115,"Sharon Rd West & Brandon Forest Dr",,35.117307,-80.859616,
46116,"Nations Ford Rd & Tryon St",,35.177996,-80.891227,
46117,"Nations Ford Rd & Radford Ave",,35.172007,-80.890606,
46118,"Nations Ford Rd & Lone Pine Ln",,35.168805,-80.892018,
46119,"Arrowood Rd & Nations Ford Rd",,35.135825,-80.890349,
46120,"Arrowood Rd & Silver Arrow Dr",,35.136417,-80.887974,
46121,"Arrowood Rd & Kings Ridge Dr",,35.137207,-80.884249,
46122,"Arrowood Rd & England St",,35.137852,-80.879866,
46123,"Arrowood Rd & Old Pineville Rd",,35.138035,-80.879886,
46124,"Arrowood Rd & Kings Ridge Dr",,35.137386,-80.884156,
46125,"Arrowood Rd & Silver Arrow Dr",,35.136444,-80.888186,
46126,"Arrowood Rd & Nations Ford Rd",,35.135931,-80.890409,
46134,"Old Steele Creek Rd & Wilkinson Blvd",,35.223589,-80.898696,
46139,"Old Steele Creek Rd & Wilkinson Blvd",,35.223577,-80.898555,
46143,"Charlottetowne Ave & Kings Dr",,35.213729,-80.835472,
46149,"Charlottetowne Ave & Kings Dr",,35.213704,-80.835690,
46150,"Tryon St & Tyvola Centre Dr",,35.165120,-80.911725,
46151,"Tryon St & Courtney Oaks Rd",,35.160910,-80.918640,
46152,"Tryon St & Yorkdale Dr",,35.156912,-80.922398,
46153,"Tryon St & Thornfield Rd",,35.152551,-80.924078,
46154,"Tryon St & Arrowood Rd",,35.148278,-80.925784,
46155,"Tryon St & Westinghouse Blvd",,35.128808,-80.942208,
46156,"Tryon St & General Dr",,35.121559,-80.949146,
46157,"Tryon St & John Price Rd",,35.117076,-80.958381,
46158,"Tryon St & Garden Oaks Ln",,35.113406,-80.968011,
46159,"Tryon St & Erwin Rd",,35.111713,-80.972476,
46160,"Tryon St & Choate Rd",,35.108405,-80.978122,
46162,"Tryon St & Choate Rd",,35.108223,-80.977994,
46163,"Tryon St & Erwin Rd",,35.111403,-80.972592,
46164,"Tryon St & Savannah Club Dr",,35.113485,-80.967275,
46165,"Tryon St & Carowinds Blvd",,35.117905,-80.956203,
46166,"Tryon St & General Dr",,35.121700,-80.948397,
46167,"Tryon St & Westinghouse Blvd",,35.127712,-80.942417,
46168,"Tryon St & Westinghouse Blvd",,35.131103,-80.941014,
46169,"Tryon St & Arrowood Rd",,35.147963,-80.925703,
46170,"Tryon St & Thornfield Rd",,35.153676,-80.923425,
46171,"Tryon St & Yorkdale Dr",,35.156513,-80.922395,
46172,"Tryon St & Land Grant Rd",,35.160579,-80.918870,
46173,"Tryon St & Tyvola Centre Dr",,35.164910,-80.911770,
46174,"Carowinds Blvd & Choate Cir",,35.100092,-80.948175,
46175,"Carowinds Blvd @ John Deere",,35.102302,-80.951873,
46176,"South Point Blvd & Carowinds Blvd",,35.106219,-80.955548,
46177,"South Lakes Dr & South Point Blvd",,35.107707,-80.958397,
46178,"South Ridge Dr @ 13501",,35.111464,-80.960557,
46179,"South Ridge Dr & South Point Blvd",,35.114130,-80.959849,
46180,"South Point Blvd @ 13500",,35.111472,-80.957708,
46181,"South Point Blvd & South Lakes Dr",,35.108113,-80.957577,
46182,"South Point Blvd & Carowinds Blvd",,35.106005,-80.956045,
46183,"Carowinds Blvd @ TJ Maxx",,35.102200,-80.951911,
46184,"Carowinds Blvd & Choate Cir",,35.100330,-80.949224,
46185,"Hamlin Park Dr & Brandon Forest Dr",,35.115520,-80.857991,
46186,"Johnston Rd & Hwy 51",,35.088721,-80.853242,
46189,"Johnston Rd & Hwy 51",,35.086911,-80.852921,
46190,"Johnston Rd & Cedar Creek Ln",,35.091913,-80.856016,
46191,"Johnston Rd & Cedar Point Ln",,35.093744,-80.857943,
46192,"Crump Rd & Westinghouse Blvd",,35.112755,-80.884829,
46193,"Westinghouse Blvd & Old Nations Ford Rd",,35.112212,-80.895648,
46194,"Westinghouse Blvd & Culp Rd",,35.110881,-80.905651,
46195,"Westinghouse Blvd & Downs Rd",,35.111148,-80.909266,
46196,"Westinghouse Blvd & Nations Ford Rd",,35.111206,-80.915156,
46197,"Westinghouse Blvd & Texland Blvd",,35.113043,-80.920420,
46198,"Steele Creek Rd & Leighann Wood Ln",,35.142311,-80.974455,
46199,"Steele Creek Rd & Branch Bend Ln",,35.145311,-80.972664,
46200,"Steele Creek Rd & Collingham Dr",,35.149139,-80.971482,
46201,"Steele Creek Rd & Steele Oaks Dr",,35.151052,-80.970895,
46202,"Steele Creek Rd & Brown-Grier Rd",,35.153544,-80.969990,
46203,"Brown-Grier Rd & Cedar Hill Dr",,35.153490,-80.965995,
46204,"Brown-Grier Rd & Griers Fork Dr",,35.152210,-80.959516,
46211,"Westinghouse Blvd & Wilmar Blvd",,35.117672,-80.930691,
46212,"Westinghouse Blvd & Texland Blvd",,35.112963,-80.920656,
46213,"Westinghouse Blvd & Nations Ford Rd",,35.111316,-80.915808,
46214,"Westinghouse Blvd & Downs Rd",,35.110903,-80.909618,
46215,"Westinghouse Blvd & Culp Rd",,35.110782,-80.905652,
46216,"Westinghouse Blvd & Old Nations Ford Rd",,35.111970,-80.895977,
46217,"Crump Rd & Westinghouse Blvd",,35.113235,-80.884484,
46239,"Farmhurst Dr & Nations Ford Rd",,35.143781,-80.894361,
46240,"Farmhurst Dr @ Tree Top Apts",,35.146585,-80.893426,
46241,"High Meadow Ln @ Tree Top Apts",,35.148547,-80.891548,
46242,"Archdale Dr @ 500",,35.151001,-80.892779,
46243,"Archdale Dr @ Lexington Green Apts",,35.152665,-80.891252,
46244,"Archdale Dr & Ashcrest Dr",,35.153328,-80.885063,
46245,"Archdale Dr & Montcrest Dr",,35.152955,-80.882358,
46247,"Archdale Dr & South Blvd",,35.152664,-80.875140,
46248,"Archdale Dr & Burnley Rd",,35.152243,-80.870710,
46249,"Archdale Dr & Montpelier Rd",,35.149803,-80.868182,
46250,"Archdale Dr & Emerywood Dr",,35.147872,-80.864390,
46251,"Archdale Dr & Leafcrest Ln",,35.147423,-80.860545,
46252,"Archdale Dr & Old Reid Rd",,35.147397,-80.854582,
46253,"Archdale Dr & Park Rd",,35.144930,-80.848216,
46254,"Park South Dr & Winslow Green Dr",,35.145332,-80.844779,
46255,"Park South Dr & Royal Crest Dr",,35.149143,-80.842811,
46256,"Park South Dr & Fairview Rd",,35.150782,-80.842005,
46257,"Park South Dr @ Brighton Senior Center",,35.150036,-80.842483,
46258,"Park South Dr & Royal Crest Dr",,35.148469,-80.843220,
46259,"Park South Dr & Pine Valley Rd",,35.145903,-80.844608,
46260,"Archdale Dr & Park Rd",,35.145047,-80.848289,
46261,"Archdale Dr & Old Reid Rd",,35.147431,-80.854479,
46262,"Archdale Dr & Park Royal Ave",,35.147519,-80.862358,
46263,"Archdale Dr & Emerywood Dr",,35.147939,-80.864345,
46264,"Archdale Dr & Montpelier Rd",,35.150273,-80.868564,
46265,"Archdale Dr & Burnley Rd",,35.152003,-80.870266,
46266,"Archdale Dr & South Blvd",,35.152804,-80.875150,
46268,"Archdale Dr & Montcrest Dr",,35.153017,-80.882276,
46269,"Archdale Dr & Ashcrest Dr",,35.153330,-80.884802,
46270,"Archdale Dr @ Highland Apts",,35.152762,-80.890906,
46271,"Archdale Dr @ 501",,35.150624,-80.892981,
46272,"High Meadow Ln @ Tree Top Apts",,35.148628,-80.891613,
46273,"Farmhurst Dr @ The Landings Apts",,35.146393,-80.890283,
46274,"Farmhurst Dr & Fairgreen Dr",,35.144162,-80.890563,
46280,"Scaleybark Rd & Belrose Ln",,35.175188,-80.860143,
46281,"Scaleybark Rd & Sewickley Dr",,35.179532,-80.862762,
46282,"Scaleybark Rd & Aycock Ln",,35.181154,-80.864663,
46283,"Scaleybark Rd & Hartford Ave",,35.185585,-80.869936,
46284,"Scaleybark Rd & South Blvd",,35.188222,-80.874097,
46285,"Scaleybark Rd & Conway Ave",,35.188195,-80.874217,
46286,"Scaleybark Rd & Hartford Ave",,35.185540,-80.870005,
46287,"Scaleybark Rd & Murrayhill Rd",,35.181907,-80.865701,
46288,"Scaleybark Rd & Falls Creek Ln",,35.179385,-80.862815,
46289,"Scaleybark Rd & Brookrun Dr",,35.174996,-80.860357,
46309,"Tyvola Rd & South Stream Blvd",,35.184015,-80.919422,
46323,"Johnston Rd & Birnen Dr",,35.096452,-80.859438,
46324,"Tryon St & Rivergate Pkwy",,35.104867,-80.984022,
46326,"Tryon St & Crescent Springs",,35.118924,-80.954623,
46327,"Tryon St & Moss Rd",,35.115060,-80.962684,
46328,"Tryon St & Moss Rd",,35.114660,-80.963402,
46330,"Ballantyne Corporate Pl & Brixham Hill Ave",,35.060504,-80.855617,
46331,"Ballantyne Corporate Pl & Johnston Rd",,35.061680,-80.852937,
46332,"Ballantyne Corporate Pl & Ballantyne Commons Pkwy",,35.056929,-80.843599,
46333,"Catawba Ave & Nantz Rd",,35.469022,-80.890365,
46334,"Catawba Ave & Nantz Rd",,35.469009,-80.890201,
46335,"England St & Arrowood Rd",,35.135476,-80.879682,
46336,"England St & Arrowood Rd",,35.135554,-80.879546,
46341,"Grier Rd & Nicolet Glen Dr",,35.272440,-80.723147,
46342,"University City Blvd & John Kirk Dr",,35.306710,-80.723307,
46343,"Westinghouse Blvd & Tryon St",,35.130010,-80.942954,
46344,"Westinghouse Commons Dr & Westinghouse Blvd",,35.135858,-80.973505,
46345,"Statesville Rd & Westmoreland Rd",,35.464076,-80.870867,
46346,"Statesville Rd & Westmoreland Rd",,35.464743,-80.871248,
46350,"Ashley Rd & Dublin Rd",,35.229785,-80.893152,
46351,"Ashley Rd & Dublin Rd",,35.229994,-80.893445,
46354,"Park Rd & Gleneagles Rd",,35.119321,-80.855092,
46355,"Park Rd & Carolina Place Pkwy",,35.075322,-80.877763,
46356,"Tryon St & Queen Anne Rd",,35.171151,-80.902220,
46358,"Dalecrest Dr & Ashmont Pl",,35.279091,-80.814328,
46361,"Statesville Rd @ 7600",,35.325201,-80.843300,
46362,"Statesville Rd @ 7801",,35.325318,-80.843485,
46364,"Statesville Rd & Harris Oaks Blvd",,35.342610,-80.841854,
46376,"Statesville Rd & Lakeview Rd",,35.335233,-80.842657,
46377,"Westinghouse Blvd & Fruehauf Dr",,35.132603,-80.958901,
46378,"Ballantyne Commons Pl & Johnston Rd",,35.055234,-80.846359,
46379,"Mallard Creek Church Rd & Claude Freeman Dr",,35.338119,-80.761135,
46380,"Brown-Grier Rd & Sandy Porter Rd",,35.152605,-80.953425,
46381,"Statesville Rd & Lakeview Rd",,35.336040,-80.842675,
46382,"South Blvd & Sharon Rd West",,35.119364,-80.881370,
46383,"South Blvd & Sharon Rd West",,35.118436,-80.881825,
46384,"Sharon Road West Station",,35.119266,-80.882192,
46388,"Tyvola Rd & Yorkmont Rd",,35.188427,-80.921841,
46389,"Tyvola Rd & South Stream Blvd",,35.183551,-80.919053,
46393,"Rosada Ave & Echo Glen Rd",,35.275331,-80.782194,
46401,"Freedom Dr & Old Mt Holly Rd",,35.277182,-80.937015,
46402,"Freedom Dr & Old Mt Holly Rd",,35.277358,-80.937238,
46405,"Idlewild Rd & Wyalong Dr",,35.175145,-80.708920,
46406,"Mintworth Ave & Margaret Wallace Rd",,35.171881,-80.709226,
46408,"Pineville Rd & Industrial Dr",,35.094426,-80.884000,
46409,"Polk St & Morrow Ave",,35.092157,-80.885005,
46410,"Polk St @ 413",,35.089031,-80.886391,
46411,"Polk St & College St",,35.087131,-80.886808,
46412,"Harris Corners Pkwy & Maple View Ln",,35.345223,-80.842969,
46413,"Harris Corners Pkwy & Harris Oaks Blvd",,35.344606,-80.846238,
46414,"Carrowmore Pl & Thornton Rd",,35.234499,-80.905269,
46415,"Graham St & 10th St",,35.234941,-80.840839,
46416,"Tryon St & Ashby St",,35.237738,-80.829121,
46417,"Graham St @ 5624 (Food Lion)",,35.289557,-80.798576,
46418,"West Blvd & Dawnalia Dr",,35.207074,-80.918794,
46419,"Freedom Dr & Elmwood Cir",,35.267833,-80.931595,
46420,"Freedom Dr & McDonald Rd",,35.268087,-80.931297,
46421,"Tuckaseegee Rd & Queen City Dr",,35.246262,-80.899674,
46422,"Brandon Forest Dr & Stradbrook Dr",,35.116401,-80.859145,
46423,"Tryon St & Tyvola Rd",,35.169432,-80.904920,
46426,"Beatties Ford Rd & Pauline Ln",,35.308416,-80.861015,
46431,"Statesville Rd & Transport Dr",,35.339927,-80.842280,
46432,"Statesville Rd & Transport Dr",,35.339582,-80.842189,
46434,"Statesville Rd @ 7349",,35.322428,-80.842763,
46435,"Statesville Rd @ 7320",,35.322240,-80.842608,
46436,"Independence Blvd & Sam Newell Rd",,35.134959,-80.713448,
46439,"Northlake Centre Pkwy & Point O'Woods Dr",,35.349580,-80.856913,
46440,"Griffith St & Grocery Ln",,35.502135,-80.860651,
46441,"Griffith St & Grocery Ln",,35.502300,-80.860837,
46444,"Forest Point Blvd & Arrowood Rd",,35.136978,-80.903297,
46445,"Forest Point Blvd @ Samaritan's Purse",,35.142803,-80.897701,
46446,"Forest Point Blvd @ Empl. Sec. Comm.",,35.142024,-80.899881,
46447,"Forest Point Blvd @ Samaritan's Purse",,35.142681,-80.897782,
46448,"Forest Point Blvd @ Empl. Sec. Comm.",,35.141855,-80.899921,
46449,"Toddville Rd & CSX Way",,35.271146,-80.917331,
46451,"Beaty St @ 866",,35.509161,-80.844006,
46452,"Beaty St & Barra Row",,35.509098,-80.845193,
46453,"Beaty St & Lakeview Ave",,35.505776,-80.852423,
46454,"Davidson Gateway Dr & Southeast Dr",,35.499349,-80.862996,
46455,"Sloan St & Eden St",,35.500959,-80.852163,
46463,"Back Creek Dr & University East Dr",,35.284700,-80.728773,
46464,"Rocky River Rd & WT Harris Blvd",,35.275711,-80.726479,
46465,"Rocky River Rd & WT Harris Blvd",,35.275874,-80.726592,
46467,"Johnston Rd & Harrowfield Rd",,35.081772,-80.851242,
46468,"Johnston Rd & Carmel Rd",,35.081421,-80.850785,
46475,"Burkland Dr & Marvin Rd",,35.194830,-80.800948,
46477,"Monroe Rd @ 10804",,35.126555,-80.730409,
46481,"Providence Rd & Ashleytown Ln",,35.074506,-80.773014,
46482,"Providence Rd & Ashleytown Ln",,35.074665,-80.772694,
46483,"Providence Rd & Sharon Amity Rd",,35.170158,-80.806768,
46484,"Old Mt Holly Rd & Todd Ln",,35.280520,-80.904172,
46487,"Reames Rd @ Lee's Living Center",,35.339117,-80.856807,
46488,"Reames Rd & Auston Crossing Dr",,35.336159,-80.854154,
46489,"Reames Rd & Auston Crossing Dr",,35.336270,-80.854090,
46490,"Reames Rd @ Lee's Living Center",,35.339078,-80.856659,
46491,"Johnston Rd & Corporate Center Dr",,35.085835,-80.853120,
46492,"Springhill Farm Rd & Centre Dr",,35.090933,-80.924725,
46493,"Springhill Farm Rd & Centre Dr",,35.090814,-80.924704,
46494,"Old Mt Holly Rd & Toddville Rd",,35.281796,-80.914040,
46495,"Old Mt Holly Rd & West Ave",,35.281864,-80.911838,
46497,"Davidson Gateway Dr & Griffith St",,35.501495,-80.864487,
46498,"East Blvd & South Blvd",,35.211391,-80.857345,
46499,"East Blvd & South Blvd",,35.211450,-80.857235,
46500,"Toddville Rd & CSX Way",,35.271149,-80.917131,
46501,"Mt Holly-Huntersville Rd & Garron Point Rd",,35.302552,-80.985379,
46502,"Mt Holly-Huntersville Rd & Garron Point Rd",,35.302493,-80.985284,
46503,"Mt Holly-Huntersville Rd & Rozzelles Ferry Rd",,35.319911,-80.953523,
46504,"Mt Holly-Huntersville Rd & Rozzelles Ferry Rd",,35.319772,-80.953486,
46505,"Mt Holly-Huntersville Rd & Couloak Dr",,35.324047,-80.947593,
46506,"Mt Holly-Huntersville Rd & Couloak Dr",,35.323612,-80.948297,
46507,"Callabridge Ct @ Walmart",,35.327750,-80.945113,
46508,"Callabridge Ct @ Walmart (back)",,35.329540,-80.947581,
46511,"Johnston Rd & Porterfield Rd",,35.076404,-80.841362,
46512,"Johnston Rd & Porterfield Rd",,35.076314,-80.841542,
46517,"Johnston Rd & Walsh Blvd",,35.088983,-80.853253,
46518,"Callabridge Ct @ Walmart",,35.327619,-80.945093,
46519,"Mt Holly-Huntersville Rd & Northwoods Forest Dr",,35.311898,-80.969403,
46520,"Mt Holly-Huntersville Rd & Northwoods Forest Dr",,35.311376,-80.970247,
46521,"Reames Rd & Prestbury Blvd",,35.342460,-80.858468,
46523,"Eastway Dr & Independence Blvd",,35.204292,-80.785091,
46524,"Eastway Dr & Independence Blvd",,35.204588,-80.785097,
46525,"David Taylor Dr & Research Dr",,35.319727,-80.758443,
46527,"Mt Holly Rd & Ventner Ct",,35.284696,-80.949955,
46528,"Mt Holly Rd & Ventner Ct",,35.284614,-80.949339,
46529,"Mt Holly Rd & Meadecroft Rd",,35.286155,-80.956787,
46530,"Mt Holly Rd & Meadecroft Rd",,35.286531,-80.957562,
46531,"Mt Holly-Huntersville Rd & Newfound Hollow Dr",,35.308838,-80.976093,
46532,"Mt Holly-Huntersville Rd & Newfound Hollow Dr",,35.308643,-80.976212,
46533,"Mt Holly Rd & Sonoma Valley Dr",,35.290629,-80.968952,
46534,"Mt Holly Rd & Sonoma Valley Dr",,35.290834,-80.968813,
46535,"Tyvola Rd & Yorkmont Rd",,35.188432,-80.921578,
46536,"Tryon St & Rivergate Pkwy",,35.105963,-80.982326,
46539,"Toddville Rd & Macon St",,35.278403,-80.914795,
46548,"Archdale Dr & Telfair Rd",,35.145468,-80.851423,
46549,"Archdale Dr & Telfair Rd",,35.145551,-80.851178,
46550,"Mt Holly Rd & Chattaroy Dr",,35.296568,-80.977245,
46551,"Mt Holly Rd & Chattaroy Dr",,35.296625,-80.977446,
46552,"Mt Holly-Huntersville Rd & Cayenne Dr",,35.315881,-80.960445,
46553,"Mt Holly-Huntersville Rd & Country Ln",,35.315861,-80.961254,
46554,"Griffith St & Lakeside Ave",,35.502996,-80.856303,
46555,"Mt Holly-Huntersville Rd & Brookmere Ln",,35.309485,-80.974746,
46556,"Mt Holly-Huntersville Rd & Dipali Ct",,35.309494,-80.974436,
46557,"Wilkinson Blvd & Huntlynn Rd",,35.240599,-80.977153,
46558,"Wilkinson Blvd & Huntlynn Rd",,35.240870,-80.977534,
46559,"Back Creek Dr & WT Harris Blvd",,35.282654,-80.724743,
46560,"Windsor Square Dr & Independence Blvd",,35.132748,-80.712698,
46561,"Forest Point Cir @ School of Nursing",,35.132391,-80.904110,
46562,"Forest Point Cir & Forest Point Blvd",,35.131150,-80.906150,
46563,"Forest Point Blvd & Arrowood Rd",,35.137047,-80.903177,
46564,"Rocky River Rd & Grier Rd",,35.275862,-80.720212,
46565,"Rocky River Rd & Grier Rd",,35.275942,-80.720140,
46570,"Independence Blvd & Rice Rd",,35.139706,-80.717644,
46575,"Independence Blvd & Rice Rd",,35.139702,-80.717892,
46577,"Stumptown Rd & Bytham Castle Dr",,35.427598,-80.873600,
46578,"Stumptown Rd & Bytham Castle Dr",,35.426242,-80.872252,
46579,"Stumptown Dr & Bytham Castle Dr",,35.426185,-80.872633,
46580,"Northcross Dr & Bridgeford Ln",,35.431732,-80.872188,
46581,"Northcross Dr & Bridgeford Ln",,35.432555,-80.871385,
46582,"Northcross Dr & Andy Dr",,35.440887,-80.873936,
46583,"Northcross Dr & Andy Dr",,35.440689,-80.874066,
46593,"Johnston Rd & North Community House Rd",,35.070232,-80.842934,
46594,"Stonewall St & College St",,35.222686,-80.847543,
46601,"Mt Holly-Huntersville Rd & Falls Branch Ln",,35.305389,-80.980337,
46602,"Mt Holly-Huntersville Rd & Falls Branch Ln",,35.304986,-80.980447,
46603,"Mt. Holly-Huntersville Rd & Bellhaven",,35.323126,-80.949570,
46604,"Mt. Holly-Huntersville Rd & Rozzelles Ferry",,35.321807,-80.951460,
46620,"Mallard Creek Rd & Legacy Park Dr",,35.323604,-80.774114,
46625,"Mallard Creek Rd & Island Park Cir",,35.327265,-80.772862,
46640,"Tyvola Rd @ Renaissance Athletic Fields",,35.176062,-80.909941,
46641,"Tyvola Rd & City Park Dr",,35.181368,-80.915782,
46642,"Tyvola Rd & City Park Dr",,35.181883,-80.916950,
46645,"Tyvola Rd @ Renaissance Golf Course",,35.175888,-80.910167,
46654,"Mt Holly Rd & Hugh Caldwell Rd",,35.282230,-80.943763,
46655,"Mt Holly Rd & Hugh Caldwell Rd",,35.282193,-80.944027,
46660,"Statesville Rd & Alexandriana Rd",,35.368503,-80.840521,
46665,"Statesville Rd & Alexandriana Rd",,35.368400,-80.840918,
46688,"Elm Ln & Williams Pond Ln",,35.053938,-80.814365,
46689,"Statesville Rd & Sunset Rd",,35.311489,-80.838861,
46692,"Statesville Rd & Sunset Rd",,35.311231,-80.839237,
46694,"Idlewild Rd & Chenango Dr",,35.177252,-80.721339,
46695,"CMC Steelecroft",,35.100034,-80.992048,
46697,"Idlewild Rd & Cross Winds Rd",,35.177045,-80.720635,
46698,"Amtrak Station",,35.241403,-80.822760,
46700,"Rivergate Pkwy & Tryon St",,35.102014,-80.983849,
46701,"Rivergate Pkwy & Tryon St",,35.102205,-80.983373,
46702,"Prosperity Church Rd & Driwood Ct",,35.342342,-80.769445,
46703,"Prosperity Church Rd & Driwood Ct",,35.342427,-80.769326,
46705,"Prosperity Church Rd @ Stone Bridge Church",,35.347900,-80.774085,
46710,"Prosperity Church Rd & Katelyn Dr",,35.352318,-80.779072,
46715,"Prosperity Church Rd & Katelyn Dr",,35.352268,-80.778763,
46720,"Prosperity Church Rd & Heritage Hills Ln",,35.356882,-80.781678,
46725,"Prosperity Church Rd & Billingham Dr",,35.356709,-80.781500,
46730,"Prosperity Church Rd & Panthersville Dr",,35.362023,-80.783377,
46731,"Prosperity Church Rd @ 4722",,35.359792,-80.782318,
46732,"Benfield Rd @ Shads Landing",,35.364196,-80.786686,
46733,"Benfield Rd & Prosperity Park Dr",,35.364396,-80.786595,
46735,"Prosperity Church Rd & Loganville Dr",,35.362905,-80.784601,
46750,"Westinghouse Blvd & I-77",,35.116079,-80.926472,
